1753401600000000,118340.98000000,118451.57000000,118230.64000000,118230.64000000,40.86863000,1753401899999999,4836108.24754350,6859,20.24659000,2395853.78705580,0
1753401900000000,118230.64000000,118320.00000000,118138.04000000,118159.94000000,41.01774000,1753402199999999,4848276.41111040,10248,15.75420000,1862078.63769170,0
1753402200000000,118159.94000000,118214.38000000,118043.44000000,118162.41000000,80.54243000,1753402499999999,9512822.82112210,10370,40.54906000,4788529.48443970,0
1753402500000000,118162.42000000,118186.58000000,118037.15000000,118037.16000000,50.85028000,1753402799999999,6007492.30396650,8210,18.05797000,2132794.26317620,0
1753402800000000,118037.16000000,118077.29000000,117985.35000000,118009.50000000,179.90302000,1753403099999999,21230465.75077720,8790,53.29668000,6289652.39858390,0
1753403100000000,118009.49000000,118092.41000000,117960.05000000,117964.71000000,69.38539000,1753403399999999,8188600.11507340,8144,42.60957000,5028437.09962130,0
1753403400000000,117964.71000000,117999.96000000,117900.00000000,117902.36000000,59.81553000,1753403699999999,7054010.61234160,7340,33.60715000,3963280.90091430,0
1753403700000000,117902.37000000,117902.37000000,117724.38000000,117728.01000000,120.51103000,1753403999999999,14194103.41179000,10660,58.30598000,6866659.99523340,0
1753404000000000,117728.00000000,117794.23000000,117659.00000000,117794.22000000,132.05778000,1753404299999999,15542750.56602360,9385,73.00434000,8592234.33404490,0
1753404300000000,117794.22000000,117842.60000000,117652.85000000,117652.86000000,68.71462000,1753404599999999,8090984.14765380,8249,37.50820000,4416429.84395610,0
1753404600000000,117652.86000000,117700.00000000,117652.85000000,117672.58000000,89.50761000,1753404899999999,10532552.39255660,5867,57.78855000,6799939.94644260,0
1753404900000000,117672.57000000,117703.78000000,117664.55000000,117664.56000000,58.86443000,1753405199999999,6927705.61288310,3340,25.59345000,3012020.70657350,0
1753405200000000,117664.55000000,117701.38000000,117640.00000000,117694.55000000,157.74819000,1753405499999999,18561585.03234270,6696,122.26487000,14386563.24784390,0
1753405500000000,117694.55000000,117802.04000000,117605.65000000,117605.65000000,152.33649000,1753405799999999,17930914.57622720,11953,68.58233000,8072883.96488190,0
1753405800000000,117605.66000000,117625.01000000,117550.00000000,117557.88000000,138.14164000,1753406099999999,16243084.43220980,9098,56.02281000,6587433.46917360,0
1753406100000000,117557.88000000,117557.88000000,117401.00000000,117475.82000000,507.96776000,1753406399999999,59674772.31908380,20024,110.48811000,12978883.20856400,0
1753406400000000,117475.82000000,117508.68000000,117368.94000000,117368.95000000,285.53944000,1753406699999999,33526798.42663840,14390,86.84474000,10197117.14420480,0
1753406700000000,117368.94000000,117462.75000000,117327.29000000,117428.37000000,125.25432000,1753406999999999,14701727.06667850,10295,67.49221000,7921354.24388900,0
1753407000000000,117428.38000000,117522.14000000,117350.00000000,117512.91000000,63.38475000,1753407299999999,7443852.95266330,7931,32.48412000,3814222.01493290,0
1753407300000000,117512.90000000,117703.26000000,117497.84000000,117514.29000000,237.79578000,1753407599999999,27959458.95040160,13941,105.34563000,12386984.95372660,0
1753407600000000,117514.28000000,117532.91000000,117428.64000000,117428.93000000,77.45651000,1753407899999999,9099897.52770640,7873,21.67994000,2547229.43900370,0
1753407900000000,117428.92000000,117460.51000000,117314.19000000,117314.19000000,217.47367000,1753408199999999,25527286.46516000,12101,67.23609000,7892567.64902100,0
1753408200000000,117314.20000000,117330.13000000,117231.00000000,117242.02000000,236.58504000,1753408499999999,27748969.80365160,13725,135.67786000,15914024.94386130,0
1753408500000000,117242.02000000,117500.72000000,117238.74000000,117359.26000000,179.64104000,1753408799999999,21093436.81381720,14953,50.60833000,5940875.47991340,0
1753408800000000,117359.27000000,117396.96000000,117265.00000000,117265.00000000,124.48358000,1753409099999999,14605891.71101090,10728,44.42040000,5212013.47447060,0
1753409100000000,117265.01000000,117330.58000000,117161.97000000,117200.00000000,612.92975000,1753409399999999,71848861.48704840,21870,138.16983000,16196382.29832550,0
1753409400000000,117200.00000000,117292.92000000,117099.99000000,117200.00000000,254.36747000,1753409699999999,29797141.27374540,12702,51.67615000,6053924.15796400,0
1753409700000000,117200.01000000,117229.34000000,117130.71000000,117181.00000000,119.18028000,1753409999999999,13966099.64082560,9637,58.70859000,6879598.01301860,0
1753410000000000,117180.99000000,117251.09000000,117168.87000000,117168.87000000,86.05906000,1753410299999999,10085533.86317950,6945,53.04525000,6216302.80853090,0
1753410300000000,117168.87000000,117168.87000000,117096.56000000,117100.00000000,116.05477000,1753410599999999,13590631.85290300,4657,62.48812000,7317458.94004540,0
1753410600000000,117100.00000000,117147.28000000,117041.63000000,117041.63000000,197.72848000,1753410899999999,23149300.12337200,11781,111.48219000,13051482.42807910,0
1753410900000000,117041.64000000,117041.64000000,116801.00000000,116812.81000000,499.22659000,1753411199999999,58380526.34506830,22742,138.36639000,16178142.61179880,0
1753411200000000,116812.80000000,116852.00000000,116605.00000000,116638.53000000,263.24484000,1753411499999999,30727064.08316100,17583,89.90539000,10494413.91287890,0
1753411500000000,116638.54000000,116785.71000000,116453.36000000,116774.25000000,603.06780000,1753411799999999,70291212.31641500,25089,250.08253000,29152886.59076100,0
1753411800000000,116774.25000000,116774.26000000,116551.01000000,116696.03000000,202.63868000,1753412099999999,23637138.27161800,14141,104.20287000,12154046.36363120,0
1753412100000000,116696.04000000,116700.00000000,116353.66000000,116353.67000000,195.43116000,1753412399999999,22769605.70914900,15185,66.33342000,7729880.76990810,0
1753412400000000,116353.67000000,116396.30000000,116066.02000000,116066.03000000,325.51555000,1753412699999999,37842882.29335170,24388,124.76361000,14510572.93285050,0
1753412700000000,116066.02000000,116428.55000000,115861.74000000,116392.02000000,549.47555000,1753412999999999,63798232.52121620,42161,207.65673000,24128664.58507300,0
1753413000000000,116392.02000000,116392.02000000,116089.00000000,116240.00000000,213.49478000,1753413299999999,24815327.16335320,18701,109.87674000,12770298.52918560,0
1753413300000000,116239.99000000,116240.00000000,115825.97000000,115914.35000000,396.98609000,1753413599999999,46044880.64713490,24102,169.10294000,19612562.16475340,0
1753413600000000,115914.35000000,116300.01000000,115914.34000000,116015.91000000,762.17719000,1753413899999999,88480638.93834630,33486,245.07132000,28449436.45388990,0
1753413900000000,116015.91000000,116097.85000000,115987.93000000,116024.05000000,217.80293000,1753414199999999,25272089.92980870,13992,100.64528000,11677206.29892340,0
1753414200000000,116024.05000000,116024.05000000,115349.58000000,115556.00000000,719.65082000,1753414499999999,83198091.19155790,59059,259.32886000,29974535.71633040,0
1753414500000000,115556.00000000,115556.00000000,115360.02000000,115422.79000000,284.37329000,1753414799999999,32820472.63491410,25428,127.19458000,14678535.48352640,0
1753414800000000,115422.78000000,115500.00000000,115356.00000000,115400.00000000,250.85371000,1753415099999999,28951115.17114940,20674,122.29362000,14112861.99576190,0
1753415100000000,115400.00000000,115696.74000000,115330.86000000,115682.01000000,497.59228000,1753415399999999,57503080.60095720,33607,220.75013000,25509564.63255990,0
1753415400000000,115682.01000000,115682.01000000,115393.92000000,115412.36000000,198.39316000,1753415699999999,22905854.76488810,20990,118.94384000,13732648.91235540,0
1753415700000000,115412.36000000,115476.37000000,115376.46000000,115419.66000000,65.11400000,1753415999999999,7515024.11092650,9611,41.42890000,4781267.40555560,0
1753416000000000,115419.65000000,115580.00000000,115315.68000000,115321.61000000,203.36571000,1753416299999999,23475813.75735940,24257,111.41303000,12862698.62313570,0
1753416300000000,115321.60000000,115388.69000000,115200.00000000,115200.02000000,149.95615000,1753416599999999,17289225.53129230,15826,55.25820000,6370778.20617800,0
1753416600000000,115200.02000000,115520.00000000,115125.80000000,115234.01000000,292.06667000,1753416899999999,33658224.57655230,32450,137.02501000,15792460.53651790,0
1753416900000000,115234.00000000,115332.59000000,115171.88000000,115219.98000000,96.15562000,1753417199999999,11080650.25629780,17987,47.77719000,5505152.51966940,0
1753417200000000,115219.99000000,115332.07000000,115120.00000000,115169.70000000,144.25744000,1753417499999999,16617065.50099920,15137,51.23197000,5901130.74649830,0
1753417500000000,115169.70000000,115387.65000000,115115.00000000,115335.20000000,136.41338000,1753417799999999,15713953.33119150,14567,63.66991000,7335210.43017440,0
1753417800000000,115335.20000000,115670.52000000,115335.19000000,115655.58000000,203.61963000,1753418099999999,23531554.66168740,20474,128.21228000,14816763.78264230,0
1753418100000000,115655.58000000,115985.92000000,115605.61000000,115939.14000000,217.42073000,1753418399999999,25185125.95091150,20482,154.68414000,17919001.81395770,0
1753418400000000,115939.14000000,115944.11000000,115701.59000000,115710.47000000,156.04848000,1753418699999999,18077184.17600770,13618,80.08585000,9276959.16196750,0
1753418700000000,115710.47000000,116106.43000000,115710.46000000,116092.00000000,144.29193000,1753418999999999,16731306.56706060,15188,103.44479000,11995104.42925920,0
1753419000000000,116092.00000000,116107.57000000,115800.00000000,115924.24000000,193.20276000,1753419299999999,22395198.58621030,21436,89.40673000,10362912.39340380,0
1753419300000000,115924.24000000,116144.63000000,115912.22000000,116102.70000000,91.94945000,1753419599999999,10667607.32013330,8569,64.80290000,7516768.65277910,0
1753419600000000,116102.71000000,116102.71000000,115848.29000000,116006.46000000,157.44209000,1753419899999999,18259638.13799350,13291,77.63328000,9003778.29861180,0
1753419900000000,116006.46000000,116006.47000000,115459.10000000,115542.04000000,286.34682000,1753420199999999,33120634.83507170,21481,57.07751000,6602025.84912550,0
1753420200000000,115542.04000000,115709.32000000,115263.54000000,115350.01000000,132.85881000,1753420499999999,15349270.41510740,18276,67.15924000,7759151.14495910,0
1753420500000000,115350.00000000,115780.56000000,115308.48000000,115771.57000000,100.42662000,1753420799999999,11602999.84336210,13978,73.62243000,8506654.30296530,0
1753420800000000,115771.57000000,115800.95000000,115650.05000000,115686.02000000,57.61129000,1753421099999999,6667422.63962490,9558,27.21548000,3149300.26126880,0
1753421100000000,115686.02000000,115759.10000000,115611.37000000,115611.37000000,92.17535000,1753421399999999,10663783.81238540,7811,50.05550000,5790893.74063740,0
1753421400000000,115611.37000000,115611.37000000,115501.51000000,115520.01000000,64.45557000,1753421699999999,7448171.47797900,8976,26.48625000,3060398.83213990,0
1753421700000000,115520.01000000,115635.82000000,115484.38000000,115507.27000000,353.57967000,1753421999999999,40854077.49263310,23573,86.35336000,9977509.86438320,0
1753422000000000,115507.27000000,115659.87000000,115460.49000000,115629.33000000,234.76596000,1753422299999999,27115496.33775590,20613,70.00895000,8086274.40300790,0
1753422300000000,115629.33000000,115638.33000000,115396.76000000,115398.22000000,216.91156000,1753422599999999,25044736.22807360,16506,60.96860000,7038430.98152790,0
1753422600000000,115398.22000000,115507.01000000,115398.21000000,115477.48000000,92.20315000,1753422899999999,10645967.29058580,7531,55.11230000,6362980.11467830,0
1753422900000000,115477.48000000,115574.88000000,115473.10000000,115500.00000000,201.24960000,1753423199999999,23248036.80662320,11090,79.06080000,9132224.90328400,0
1753423200000000,115500.00000000,115511.54000000,115388.74000000,115388.75000000,128.68827000,1753423499999999,14860682.47797680,8409,62.85868000,7258778.38512280,0
1753423500000000,115388.75000000,115388.75000000,115269.97000000,115369.99000000,105.14801000,1753423799999999,12128097.35835880,9145,63.20456000,7290313.45776810,0
1753423800000000,115370.00000000,115419.82000000,115361.68000000,115393.44000000,116.93569000,1753424099999999,13494200.21909710,8253,41.01252000,4732434.97823370,0
1753424100000000,115393.45000000,115457.72000000,115272.00000000,115457.72000000,187.41964000,1753424399999999,21622623.07536120,12967,73.69238000,8502070.31601930,0
1753424400000000,115457.72000000,115464.09000000,115288.00000000,115299.86000000,224.68001000,1753424699999999,25919836.11048670,14782,47.22176000,5446791.24926720,0
1753424700000000,115299.86000000,115340.00000000,115230.00000000,115287.87000000,120.49935000,1753424999999999,13890600.85044330,9673,37.35621000,4306342.57107500,0
1753425000000000,115287.86000000,115300.00000000,115200.00000000,115250.00000000,125.87104000,1753425299999999,14506348.91928880,9934,37.43261000,4313697.77236710,0
1753425300000000,115250.00000000,115294.35000000,115240.23000000,115249.99000000,203.10290000,1753425599999999,23408675.80258290,10335,74.67815000,8607047.67251030,0
1753425600000000,115250.00000000,115464.09000000,115249.99000000,115379.71000000,238.70215000,1753425899999999,27537043.54401910,14160,65.59050000,7565367.62564970,0
1753425900000000,115379.72000000,115435.79000000,115342.85000000,115377.32000000,316.93044000,1753426199999999,36570323.86670350,16655,72.79311000,8399501.28136210,0
1753426200000000,115377.33000000,115385.02000000,115277.45000000,115298.75000000,188.66948000,1753426499999999,21761299.65571680,11968,45.47982000,5245485.15689740,0
1753426500000000,115298.76000000,115326.45000000,115254.06000000,115284.25000000,74.11631000,1753426799999999,8545024.55106960,5930,27.85919000,3211910.88833410,0
1753426800000000,115284.25000000,115287.62000000,115053.58000000,115110.02000000,251.47177000,1753427099999999,28953998.03562600,15667,85.96983000,9897630.59838280,0
1753427100000000,115110.01000000,115156.00000000,115064.77000000,115098.38000000,176.98801000,1753427399999999,20372659.14172130,8071,76.90750000,8852397.17564320,0
1753427400000000,115098.38000000,115568.74000000,114942.87000000,115509.50000000,488.02143000,1753427699999999,56202202.76489160,33715,206.28237000,23771159.64579980,0
1753427700000000,115509.50000000,115946.26000000,115504.17000000,115801.08000000,235.26448000,1753427999999999,27227645.44455020,29316,143.99738000,16665690.73712870,0
1753428000000000,115801.08000000,115862.03000000,115455.00000000,115766.57000000,204.32130000,1753428299999999,23628845.09348410,20149,90.70152000,10487785.11838740,0
1753428300000000,115766.57000000,115766.57000000,115564.08000000,115564.08000000,100.40626000,1753428599999999,11614137.56139880,11816,52.63310000,6088240.38336120,0
1753428600000000,115564.08000000,115611.30000000,115300.00000000,115300.00000000,198.14081000,1753428899999999,22879669.11181500,18255,94.35468000,10896208.64927090,0
1753428900000000,115300.01000000,115388.00000000,115220.00000000,115348.00000000,185.60804000,1753429199999999,21402262.87431120,13963,91.28073000,10525774.55034580,0
1753429200000000,115348.00000000,115356.28000000,115159.40000000,115181.06000000,108.62504000,1753429499999999,12517977.11892160,9961,46.95582000,5410243.54520100,0
1753429500000000,115181.06000000,115281.02000000,115147.81000000,115193.36000000,120.73071000,1753429799999999,13906753.63480600,7577,43.78616000,5043790.18021590,0
1753429800000000,115193.37000000,115193.37000000,114723.16000000,114765.99000000,439.06620000,1753430099999999,50450081.42828140,27992,169.09884000,19429701.21649280,0
1753430100000000,114766.00000000,115392.18000000,114731.11000000,115320.01000000,277.06985000,1753430399999999,31855953.54455380,19891,156.67526000,18013082.22212010,0
1753430400000000,115320.01000000,115635.43000000,115268.40000000,115477.19000000,157.49704000,1753430699999999,18190700.03909060,19905,85.52089000,9878038.81397470,0
1753430700000000,115477.20000000,115649.96000000,115470.25000000,115476.86000000,179.29740000,1753430999999999,20714931.88979210,12765,81.36757000,9400613.32064320,0
1753431000000000,115476.86000000,115665.00000000,115263.81000000,115665.00000000,197.16543000,1753431299999999,22768610.53993760,16961,103.36882000,11938002.68683340,0
1753431300000000,115665.00000000,115707.63000000,115509.63000000,115700.94000000,103.87474000,1753431599999999,12008379.97324480,17090,44.92905000,5193685.50332190,0
1753431600000000,115700.94000000,115980.82000000,115700.94000000,115800.00000000,258.66443000,1753431899999999,29970492.51667770,22090,116.86609000,13539912.06905850,0
1753431900000000,115800.01000000,115866.70000000,115720.90000000,115722.20000000,256.61359000,1753432199999999,29712813.98464890,17525,64.56834000,7475963.87844570,0
1753432200000000,115722.20000000,115747.91000000,115456.33000000,115461.01000000,233.86084000,1753432499999999,27028794.30399720,14171,56.30969000,6507761.73406390,0
1753432500000000,115461.01000000,115476.64000000,115202.75000000,115300.23000000,315.14954000,1753432799999999,36340373.96603500,19862,101.56385000,11710714.58983160,0
1753432800000000,115300.23000000,115316.36000000,115095.69000000,115106.60000000,454.81221000,1753433099999999,52367964.11745110,19434,158.44562000,18242794.23939890,0
1753433100000000,115106.59000000,115563.00000000,115008.85000000,115448.83000000,760.70162000,1753433399999999,87643583.57071560,37117,327.13527000,37698026.05992140,0
1753433400000000,115448.83000000,115476.01000000,115179.66000000,115288.78000000,459.95627000,1753433699999999,53023762.17543870,21407,136.47418000,15732767.55111420,0
1753433700000000,115288.79000000,115300.00000000,115155.65000000,115202.55000000,268.86008000,1753433999999999,30982815.77708250,11264,94.95803000,10942420.21348310,0
1753434000000000,115202.55000000,115202.55000000,115066.25000000,115074.05000000,217.03652000,1753434299999999,24989740.44323360,17504,82.82583000,9536300.40167800,0
1753434300000000,115074.04000000,115332.59000000,115020.59000000,115037.86000000,316.24910000,1753434599999999,36404663.91135120,28644,126.80306000,14598190.93812110,0
1753434600000000,115037.85000000,115332.00000000,115028.00000000,115332.00000000,142.26010000,1753434899999999,16381580.10034890,15856,86.81807000,9996803.77767760,0
1753434900000000,115331.99000000,115467.46000000,115164.54000000,115467.46000000,71.66914000,1753435199999999,8263556.45365440,10701,47.71303000,5502006.35322400,0
1753435200000000,115467.46000000,115721.56000000,115460.99000000,115702.01000000,122.96436000,1753435499999999,14213300.24197200,13548,85.15421000,9843231.36340480,0
1753435500000000,115702.00000000,115800.00000000,115549.12000000,115793.59000000,117.55290000,1753435799999999,13600833.01694050,12542,59.92137000,6933316.21748190,0
1753435800000000,115793.60000000,115883.86000000,115690.43000000,115828.20000000,85.65466000,1753436099999999,9919399.68545840,12784,46.29518000,5361404.97975190,0
1753436100000000,115828.20000000,115880.00000000,115744.02000000,115788.29000000,77.58632000,1753436399999999,8985482.30486930,9027,33.95500000,3932219.34994140,0
